Year,Year Code,Country Name,Country Code,"Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]",Population growth (annual %) [SP.POP.GROW],"Population, female [SP.POP.TOTL.FE.IN]","Population, male [SP.POP.TOTL.MA.IN]","Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Net migration [SM.POP.NETM]
2000,YR2000,Myanmar,MMR,24.588,60.063,57.044,63.11,1.15957923270434,24089960,22629738,46719698,48.4372523127183,51.5627476872817,..
2000,YR2000,Namibia,NAM,30.866,52.192,49.924,54.373,1.72675266800006,929285,865298,1794583,48.2172181504004,51.7827818495996,..
2000,YR2000,Nauru,NRU,..,..,..,..,-1.09700869182421,..,..,10335,..,..,..
2000,YR2000,Nepal,NPL,31.547,62.288,61.166,63.344,1.81719764753423,12021350,11919749,23941099,49.787810492743,50.212189507257,..
2000,YR2000,Netherlands,NLD,13,77.9878048780488,75.5,80.6,0.714770362784392,8037107,7888406,15925513,49.5331337291761,50.4668662708239,..
2000,YR2000,New Caledonia,NCL,21.4,75.1634146341463,71.7,78.8,1.90137437804069,105438,107792,213230,50.5520958469689,49.4479041530311,..
2000,YR2000,New Zealand,NZL,14.66,78.6365853658537,76.1,81.3,0.587564086381346,1964351,1893349,3857700,49.0797337750376,50.9202662249624,..
2000,YR2000,Nicaragua,NIC,27.054,69.527,66.597,72.425,1.55602084264681,2561997,2507313,5069310,49.4606366546927,50.5393633453074,..
2000,YR2000,Niger,NER,53.541,49.928,49.279,50.588,3.60876755251813,5718338,5613223,11331561,49.5361848204321,50.4638151795679,..
2000,YR2000,Nigeria,NGA,43.156,46.267,45.386,47.189,2.50385613040855,60635479,61648374,122283853,50.4141572967937,49.5858427032063,..
2000,YR2000,North America,NAC,14.0369791309369,76.8819963377772,74.3464667287001,79.543993994893,1.1009288191018,158663618,154184523,312909974,49.2841421876909,50.7158578123091,..
2000,YR2000,North Macedonia,MKD,12.995,73.267,70.829,75.804,0.455448702114895,1011253,1015097,2026350,50.0948731167281,49.9051268832719,..
2000,YR2000,Northern Mariana Islands,MNP,..,..,..,..,3.2190671882546,..,..,57453,..,..,..
2000,YR2000,Norway,NOR,13.2,78.6341463414634,76,81.4,0.649044821192665,2266121,2224846,4490967,49.5404583969996,50.4595416030004,..
2000,YR2000,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..
2000,YR2000,OECD members,OED,13.7782241118304,76.9272551345503,73.9323489471945,80.0533835830099,0.71872237330453,611760216,589076199,1200836415,49.0554909398313,50.9445090601687,..
2000,YR2000,Oman,OMN,24.139,72.126,70.36,74.465,0.578174191709606,994726,1273247,2267973,56.1403067849573,43.8596932150427,..
2000,YR2000,Other small states,OSS,28.0701600514514,60.24525472699,58.3123242459621,62.3788498272004,1.83516320608408,10480926,10408694,20917080,49.8271159940697,50.1728840059303,..
2000,YR2000,Pacific island small states,PSS,29.1200817951659,66.5571429763494,64.9813330322378,68.2638673880013,1.15956238182721,917466,955400,1962451,51.0127259504951,48.9872740495049,..
2000,YR2000,Pakistan,PAK,34.703,62.82,62.054,63.683,2.64739931502914,68869890,73473693,142343583,51.6171445536818,48.3828554463182,..
2000,YR2000,Palau,PLW,14.5,70.4936585365854,66.64,74.54,1.74780698679664,..,..,19104,..,..,..
2000,YR2000,Panama,PAN,23.452,75.06,72.652,77.622,1.97076125499642,1503303,1527030,3030333,50.3914916281478,49.6085083718522,..
2000,YR2000,Papua New Guinea,PNG,33.993,59.265,57.923,60.715,2.27313096170266,2875183,2972407,5847590,50.8313168330885,49.1686831669115,..
2000,YR2000,Paraguay,PRY,26.968,70.546,68.565,72.625,2.02778452157071,2622196,2701006,5323202,50.7402499473062,49.2597500526939,..
2000,YR2000,Peru,PER,23.328,71.111,68.852,73.353,1.45286831279612,13269175,13190769,26459944,49.8518402004177,50.1481597995823,..
2000,YR2000,Philippines,PHL,29.606,68.793,65.499,72.281,2.15904576400315,38710923,39280834,77991757,50.3653661758127,49.6346338241873,..
2000,YR2000,Poland,POL,9.9,73.7487804878049,69.7,78,-1.04433539837844,19685143,18573486,38258629,48.5471824234746,51.4528175765254,..
2000,YR2000,Portugal,PRT,11.7,76.3146341463415,72.9,79.9,0.702859953319024,5327655,4962243,10289898,48.2244107743944,51.7755892256056,..
2000,YR2000,Post-demographic dividend,PST,11.6066897334672,77.3556439397832,74.3220753848941,80.5601751671902,0.500614064682466,521149394,499355480,1020504874,48.9321992387521,51.0678007612478,..
2000,YR2000,Pre-demographic dividend,PRE,43.5250229856663,50.6737762026223,49.1798230124877,52.2342084924469,2.77852866012942,276039947,274620053,550660000,49.8710734391458,50.1289265608542,..
2000,YR2000,Puerto Rico,PRI,15.59,76.6892682926829,72.66,80.92,0.276558688867414,1978965,1831640,3810605,48.0669018835063,51.9330981164937,..
2000,YR2000,Qatar,QAT,19.267,77.467,76.527,78.9,3.78065461319414,206134,386333,592467,65.2075136674279,34.7924863325721,..
2000,YR2000,Romania,ROU,10.4,71.1634146341463,67.7,74.8,-0.129440039806255,11463744,10979227,22442971,48.920558639549,51.079441360451,..
2000,YR2000,Russian Federation,RUS,9.8,65.4836585365854,59.03,72.26,-0.420614990249978,78003730,68593139,146596869,46.7903162250933,53.2096837749067,..
2000,YR2000,Rwanda,RWA,39.657,48.649,47.749,49.497,5.60499233054659,4057739,3875949,7933688,48.8543159246998,51.1456840753002,..
2000,YR2000,Samoa,WSM,30.616,68.748,66.348,71.411,0.487273273501715,83572,90882,174454,52.0951081660495,47.9048918339505,..
2000,YR2000,San Marino,SMR,..,..,..,..,1.16849006281107,..,..,27460,..,..,..
2000,YR2000,Sao Tome and Principe,STP,39.589,61.365,59.39,63.344,1.62992397560912,71980,70284,142264,49.4039250970028,50.5960749029972,..
2000,YR2000,Saudi Arabia,SAU,26.375,72.561,71.015,74.436,2.29734876534761,9415348,11248492,20663840,54.4356324865078,45.5643675134922,..
2000,YR2000,Senegal,SEN,39.246,57.787,56.196,59.368,2.3651696565344,4984265,4813466,9797731,49.1283747226781,50.8716252773219,..
2000,YR2000,Serbia,SRB,9.8,71.5829268292683,68.9,74.4,-0.319524801286905,3827725,3688621,7516346,49.0746565099837,50.9253434900162,..
2000,YR2000,Seychelles,SYC,18.6,72.7780487804878,67.9,77.9,0.892658566766174,40707,40424,81131,49.8259216276945,50.1740783723055,..
2000,YR2000,Sierra Leone,SLE,44.073,39.441,38.861,40.005,2.70154058188933,2310786,2273784,4584570,49.5964507031194,50.4035492968806,..
2000,YR2000,Singapore,SGP,13.7,77.9512195121951,76,80,1.73204223254257,1962216,2065671,4027887,51.2842304247938,48.7157695752062,..
2000,YR2000,Sint Maarten (Dutch part),SXM,..,..,..,..,-1.83437768672749,..,..,30519,..,..,..
2000,YR2000,Slovak Republic,SVK,10.2,73.0512195121951,69.1,77.2,-0.135376487794425,2772140,2616580,5388720,48.5566121098895,51.4433878901105,..
2000,YR2000,Slovenia,SVN,9.1,75.4121951219512,71.9,79.1,0.29607496005045,1016327,972598,1988925,48.9006947693577,51.0993052306423,..
2000,YR2000,Small states,SST,26.4597809305418,63.1110297975753,61.1701096637077,65.2079976210895,1.53536176869918,14618877,14543362,29393017,49.8705301335758,50.1294698664242,..
2000,YR2000,Solomon Islands,SLB,35.569,67.442,66.254,68.807,2.71994779356805,200550,212115,412665,51.4012576787467,48.5987423212533,..
2000,YR2000,Somalia,SOM,49.024,50.869,49.349,52.484,3.65767657771865,4429313,4442937,8872250,50.0767787201668,49.9232212798332,..
2000,YR2000,South Africa,ZAF,22.854,56.048,53.14,59.185,1.40902190052539,22796107,22171606,44967713,49.3056117841706,50.6943882158294,..
2000,YR2000,South Asia,SAS,27.6544902384659,62.8239828121193,62.0231349016273,63.6889306979105,1.89573800653132,670070691,720875374,1390946065,51.8262635870069,48.1737364129931,..
2000,YR2000,South Asia (IDA & IBRD),TSA,27.6544902384659,62.8239828121193,62.0231349016272,63.6889306979105,1.89573800653132,670070691,720875374,1390946065,51.8262635870069,48.1737364129931,..
2000,YR2000,South Sudan,SSD,43.081,49.166,47.955,50.398,4.37728946384276,3111537,3087859,6199396,49.8090297829014,50.1909702170986,..
2000,YR2000,Spain,ESP,9.8,78.9658536585366,75.6,82.5,0.447137014535835,20652809,19915055,40567864,49.0907169169091,50.9092830830909,..
2000,YR2000,Sri Lanka,LKA,18.463,71.333,67.872,75.122,0.610633602585677,9411667,9365939,18777606,49.8782379393838,50.1217620606162,..
2000,YR2000,St. Kitts and Nevis,KNA,..,..,..,..,1.05126103553775,..,..,44083,..,..,..
2000,YR2000,St. Lucia,LCA,18.647,73.319,71.939,74.766,1.12215468971398,79857,76880,156737,49.0503199627401,50.9496800372599,..
2000,YR2000,St. Martin (French part),MAF,17.4,76.8731707317073,73.8,80.1,2.84997468571779,..,..,28935,..,..,..
2000,YR2000,St. Vincent and the Grenadines,VCT,19.963,70.809,68.85,72.839,0.0222686152625071,53487,54300,107787,50.3771326783378,49.6228673216622,..
2000,YR2000,Sub-Saharan Africa,SSF,41.5967537761474,50.4502139124023,48.8861038570514,52.0899931996302,2.65051208077,334447840,330879748,665327588,49.7318545222739,50.2681454777261,..
2000,YR2000,Sub-Saharan Africa (excluding high income),SSA,41.5995583752714,50.4474908921568,48.8837806213236,52.0868513768545,2.65072969326141,334407133,330839324,665246457,49.7318430501972,50.2681569498028,..
2000,YR2000,Sub-Saharan Africa (IDA & IBRD countries),TSS,41.5967537761473,50.4502139124023,48.8861038570514,52.0899931996302,2.65051208077,334447840,330879748,665327588,49.7318545222739,50.2681454777261,..
2000,YR2000,Sudan,SDN,39.54,58.472,56.614,60.416,2.40638171779433,13597786,13677233,27275019,50.1456405951541,49.8543594048459,..
2000,YR2000,Suriname,SUR,23.735,67.822,64.635,71.348,1.18849148229012,233059,237885,470944,50.5123751443908,49.4876248556092,..
2000,YR2000,Sweden,SWE,10.2,79.6439024390244,77.4,82,0.160575484575313,4484561,4387548,8872109,49.4532655110395,50.5467344889605,..
2000,YR2000,Switzerland,CHE,10.9,79.6804878048781,76.9,82.6,0.561954617400164,3674151,3510099,7184250,48.8582489567125,51.1417510432875,..
2000,YR2000,Syrian Arab Republic,SYR,31.363,73.11,71.034,75.274,2.44796785515457,8109037,8301810,16410847,50.5873340967715,49.4126659032285,..
2000,YR2000,Tajikistan,TJK,30.624,61.974,60.166,63.901,1.56723465363582,3102606,3113723,6216329,50.0894177254775,49.9105822745225,..
2000,YR2000,Tanzania,TZA,41.648,50.801,48.936,52.708,2.46890602706046,16838006,16661171,33499177,49.7360606799385,50.2639393200615,..
2000,YR2000,Thailand,THA,14.524,70.623,66.935,74.512,1.0444225744895,31858179,31094460,62952639,49.3934178041369,50.6065821958631,..
2000,YR2000,Timor-Leste,TLS,39.547,59.002,57.46,60.608,1.2777385153029,437591,446775,884366,50.5192420332758,49.4807579667242,..
2000,YR2000,Togo,TGO,39.833,53.491,52.668,54.291,2.96679279553635,2492569,2431837,4924406,49.3833570993131,50.6166429006869,..
2000,YR2000,Tonga,TON,28.248,69.667,68.748,70.521,0.498371350342128,48100,49862,97962,50.8993283109777,49.1006716890223,..
2000,YR2000,Trinidad and Tobago,TTO,14.724,69.413,67.226,71.668,0.25538458642862,636416,630743,1267159,49.7761527953477,50.2238472046523,..
2000,YR2000,Tunisia,TUN,17.297,73.172,70.846,75.824,0.98086205790251,4819179,4889168,9708347,50.360457861673,49.6395421383269,..
2000,YR2000,Turkey,TUR,21.672,70.005,66.39,73.784,1.51810979845438,32096148,31144048,63240196,49.2472350971208,50.7527649028792,..
2000,YR2000,Turkmenistan,TKM,23.601,63.613,59.624,67.734,1.1132056013906,2293296,2222832,4516128,49.2198626788258,50.7801373211742,..
2000,YR2000,Turks and Caicos Islands,TCA,..,..,..,..,5.61819494667058,..,..,20171,..,..,..
2000,YR2000,Tuvalu,TUV,..,..,..,..,0.512383699986947,..,..,9392,..,..,..
2000,YR2000,Uganda,UGA,48.584,46.229,43.323,49.341,2.9947070346851,12007349,11642810,23650159,49.2293096211319,50.7706903788681,..
2000,YR2000,Ukraine,UKR,7.8,67.6756097560976,62.1,73.53,-1.00657902702927,26285302,22891198,49176500,46.5490581136539,53.4509418863461,..
2000,YR2000,United Arab Emirates,ARE,16.494,74.327,73.516,75.729,5.5107500989409,1016932,2117135,3134067,67.5523209937758,32.4476790062242,..
2000,YR2000,United Kingdom,GBR,11.5,77.7414634146342,75.4,80.2,0.357300887421605,30195954,28696560,58892514,48.7270087786148,51.2729912213852,..
2000,YR2000,United States,USA,14.4,76.6365853658537,74.1,79.3,1.11276899679534,143178430,138983981,282162411,49.256731317126,50.743268682874,..
2000,YR2000,Upper middle income,UMC,16.1102981526248,70.5965670674386,68.0566949071827,73.3935295176926,0.886544416392752,1083596454,1097643268,2183127334,50.3219914396218,49.6780085603782,..
2000,YR2000,Uruguay,URY,16.329,74.731,70.97,78.443,0.353937058904621,1713076,1606658,3319734,48.3971908592676,51.6028091407324,..
2000,YR2000,Uzbekistan,UZB,21.4,67.156,63.956,70.41,1.38374682096563,12392841,12257559,24650400,49.7255969984604,50.2744030015396,..
2000,YR2000,Vanuatu,VUT,33.384,67.363,66.217,68.73,2.02342638733248,90360,94604,184964,51.1472502757293,48.8527497242707,..
2000,YR2000,"Venezuela, RB",VEN,23.8,72.112,68.531,75.951,1.88861208168803,12052838,12139611,24192449,50.1793390160707,49.8206609839293,..
2000,YR2000,Vietnam,VNM,17.429,73.025,68.359,77.709,1.10043319567225,40339929,39570482,79910411,49.5185564744499,50.4814435255501,..
2000,YR2000,Virgin Islands (U.S.),VIR,14.4,76.619512195122,73.4,80,0.0395873712251061,56183,52459,108642,48.285661730893,51.714338269107,..
2000,YR2000,West Bank and Gaza,PSE,40.9,71.022,69.519,72.572,2.55523569844846,1438612,1483541,2922153,50.7687788712749,49.2312211287251,..
2000,YR2000,World,WLD,21.6772946446547,67.5490200014212,65.4082149315888,69.8675247160247,1.32305711835376,3034538680,3077193558,6114324044,50.3489589527401,49.6510410472599,..
2000,YR2000,"Yemen, Rep.",YEM,39.517,60.683,59.21,62.278,2.84266597636563,8626157,8782914,17409071,50.4502164417619,49.5497835582381,..
2000,YR2000,Zambia,ZMB,45.271,44,41.927,46.223,2.67938991763302,5251908,5164034,10415942,49.57817545451,50.42182454549,..
2000,YR2000,Zimbabwe,ZWE,31.776,44.649,42.609,46.905,0.495778051505106,6067179,5814303,11881482,48.935839822002,51.064160177998,..
2001,YR2001,Afghanistan,AFG,47.505,56.308,55.119,57.596,3.90280496415438,10489238,11117754,21606992,51.4544273446299,48.5455726553701,..
2001,YR2001,Africa Eastern and Southern,AFE,40.373143399238,51.6064582838941,49.7386019960716,53.5640314610639,2.61460536319429,206249128,202273001,408522129,49.5133522635515,50.4866477364485,..
2001,YR2001,Africa Western and Central,AFW,42.8846708044524,49.4751356037932,48.4649589607192,50.5074157869874,2.70170548800668,137042841,137391053,274433894,50.0634418720889,49.9365581279111,..
2001,YR2001,Albania,ALB,15.59,74.288,71.606,77.263,-0.93847042771206,1509233,1550940,3060173,50.6814548738042,49.3185451261958,..
2001,YR2001,Algeria,DZA,19.257,71.116,69.744,72.542,1.30982968660351,15516424,15935089,31451513,50.6655721141301,49.3344278858699,..
2001,YR2001,American Samoa,ASM,..,..,..,..,1.16928218510048,..,..,58496,..,..,..
2001,YR2001,Andorra,AND,11.8,..,..,..,2.94444704550301,..,..,67344,..,..,..
2001,YR2001,Angola,AGO,48.027,47.059,44.966,49.317,3.30117378495335,8521795,8423958,16945753,49.7113229491779,50.2886770508221,..
2001,YR2001,Antigua and Barbuda,ATG,19.635,74.171,72.67,75.562,1.57294440575692,40924,36288,77212,46.9978759778273,53.0021240221727,..
2001,YR2001,Arab World,ARB,28.3477613626938,68.0725186351364,66.3086860754442,69.9599852627876,2.15623812076909,141291510,147140643,288432153,51.0139531680834,48.9860468319166,..
2001,YR2001,Argentina,ARG,19.328,73.755,70.307,77.155,1.09203361158056,19185008,18090636,37275644,48.5320548720768,51.4679451279232,..
2001,YR2001,Armenia,ARM,12.98,71.8,68.501,74.817,-0.617979926225355,1618693,1431993,3050686,46.9400325041646,53.0599674958354,..
2001,YR2001,Aruba,ABW,13.762,73.853,71.382,76.307,2.20516342003217,48249,44643,92892,48.0590363002196,51.9409636997804,..
2001,YR2001,Australia,AUS,12.7,79.6341463414634,77,82.4,1.34835834227145,9727041,9685959,19413000,49.894189409605,50.105810590395,..
2001,YR2001,Austria,AUT,9.4,78.5756097560976,75.6,81.7,0.382799394483217,4136937,3905356,8042293,48.560224407876,51.439775592124,..
2001,YR2001,Azerbaijan,AZE,13.6,67.054,64.032,70.06,0.774765939386613,4140710,3970490,8111200,48.9507087398953,51.0492912601047,..
2001,YR2001,"Bahamas, The",BHS,16.811,71.954,68.752,75.101,1.52268022366212,155430,147188,302618,48.6382171582655,51.3617828417345,..
2001,YR2001,Bahrain,BHR,21.166,74.635,73.877,75.601,4.83737932622245,294861,402689,697550,57.7290516808831,42.2709483191169,..
2001,YR2001,Bangladesh,BGD,26.818,65.956,65.408,66.574,1.8862862588559,63271242,66817467,130088709,51.36300261078,48.63699738922,..
2001,YR2001,Barbados,BRB,13.78,77.362,75.526,79.093,0.3613941305239,141594,130900,272494,48.0377549597422,51.9622450402578,..
2001,YR2001,Belarus,BLR,9.2,68.5073170731707,62.8,74.5,-0.512966688341309,5270698,4657851,9928549,46.9137174015653,53.0862825984347,..
2001,YR2001,Belgium,BEL,11.2,77.9731707317073,74.9,81.2,0.343951157623668,5248012,5038558,10286570,48.9819097267513,51.0180902732487,..
2001,YR2001,Belize,BLZ,29.271,69.04,66.401,71.965,3.08875658494897,126663,128405,255068,50.3414775667665,49.6585224332335,..
2001,YR2001,Benin,BEN,42.002,55.668,54.016,57.241,3.02378238268591,3585778,3490950,7076728,49.330001096552,50.669998903448,..
2001,YR2001,Bermuda,BMU,13.3,77.8853658536585,75.3,80.6,1.07933521651731,..,..,62504,..,..,..
2001,YR2001,Bhutan,BTN,26.012,61.808,61.542,62.056,2.11432577987705,293644,309999,603643,51.3546914318562,48.6453085681438,..
2001,YR2001,Bolivia,BOL,29.795,63.054,61.142,65.054,1.90580073630643,4263569,4316675,8580244,50.3094667237901,49.6905332762099,..
2001,YR2001,Bosnia and Herzegovina,BIH,10.438,74.637,71.967,77.128,0.115576918266045,1911254,1844260,3755514,49.1080581779218,50.8919418220781,..
2001,YR2001,Botswana,BWA,29.163,50.281,47.97,52.806,1.889202292238,863288,811386,1674674,48.450384970448,51.549615029552,..
2001,YR2001,Brazil,BRA,19.547,70.462,66.75,74.36,1.36695595542708,89459431,87736620,177196051,49.5138686809674,50.4861313190326,..
2001,YR2001,British Virgin Islands,VGB,..,..,..,..,1.76641657381369,..,..,20675,..,..,..
2001,YR2001,Brunei Darussalam,BRN,22.088,73.076,71.993,74.332,2.04135709489253,168022,172015,340037,50.5871419874896,49.4128580125104,..
2001,YR2001,Bulgaria,BGR,8.5,71.7682926829268,68.5,75.2,-1.99063220438276,4108086,3901056,8009142,48.7075415789275,51.2924584210725,..
2001,YR2001,Burkina Faso,BFA,46.031,50.893,49.613,52.023,2.85880781376097,6073090,5871499,11944589,49.1561409103319,50.8438590896681,..
2001,YR2001,Burundi,BDI,42.849,49.93,48.407,51.414,2.273350541894,3318648,3206898,6525546,49.1437498103607,50.8562501896393,..
2001,YR2001,Cabo Verde,CPV,26.8,69.099,65.648,72.153,1.74172313030986,225856,209845,435701,48.1626161059993,51.8373838940007,..
2001,YR2001,Cambodia,KHM,27.326,59.335,57.078,61.525,2.03723135934895,6378244,6027167,12405411,48.5849844072075,51.4150155927925,..
2001,YR2001,Cameroon,CMR,41.298,51.222,49.795,52.676,2.63964648050823,7998955,7929955,15928910,49.7834126754436,50.2165873245564,..
2001,YR2001,Canada,CAN,10.7,79.3390243902439,76.9,81.9,1.08635096562717,15651822,15369080,31020902,49.5442724356342,50.4557275643658,..
2001,YR2001,Caribbean small states,CSS,19.9828764493192,71.537999419379,69.4897393849621,73.6752194452092,0.700254825142792,3243493,3201331,6559097,49.6729002995272,50.3270997004728,..
2001,YR2001,Cayman Islands,CYM,15,..,..,..,3.77832254155297,..,..,43934,..,..,..
2001,YR2001,Central African Republic,CAF,41.286,44.061,42.704,45.438,2.21661226736419,1886113,1835903,3722016,49.3254999441163,50.6745000558837,..
2001,YR2001,Central Europe and the Baltics,CEB,9.43689219382705,73.0961481937343,69.2579879317097,77.1392076639211,-0.72641660380387,55570144,52089897,107660041,48.383687782078,51.616312217922,..
2001,YR2001,Chad,TCD,50.722,47.789,46.613,48.978,3.78582983574741,4357454,4320595,8678049,49.7876308373,50.2123691627001,..
2001,YR2001,Channel Islands,CHI,11.645,79.3,76.845,81.63,0.442300140286186,76393,72704,149097,48.7628859064904,51.2371140935096,..
2001,YR2001,Chile,CHL,16.092,76.634,73.503,79.628,1.12619894374837,7882066,7634046,15516112,49.2007662744378,50.7992337255622,..
2001,YR2001,China,CHN,13.38,71.732,69.981,73.674,0.726380637838525,619165993,652684007,1271850000,51.3176873626003,48.6823126373997,..
2001,YR2001,Colombia,COL,21.705,73.241,69.931,76.544,1.56724440399711,20525349,19730607,40255956,49.0128889250575,50.9871110749425,..
2001,YR2001,Comoros,COM,37.221,59.529,57.956,61.142,2.46531274957873,276169,279726,555895,50.3199345200083,49.6800654799917,..
2001,YR2001,"Congo, Dem. Rep.",COD,45.931,50.667,49.223,52.106,2.76924129079155,24403745,24024789,48428534,49.6087471902412,50.3912528097588,..
2001,YR2001,"Congo, Rep.",COG,38.575,52.517,51.274,53.673,2.85299121968108,1628635,1589295,3217930,49.3887374803057,50.6112625196943,..
2001,YR2001,Costa Rica,CRI,18.648,77.601,75.286,79.97,1.79347047191303,2009976,2024098,4034074,50.1750339731001,49.8249660268999,..
2001,YR2001,Cote d'Ivoire,CIV,40.77,49.495,47.987,51.305,2.39215648120563,8183406,8669621,16853027,51.442515341606,48.557484658394,..
2001,YR2001,Croatia,HRV,9.2,74.5129268292683,71.03,78.17,-3.8476707266781,2230499,2069143,4299642,48.1236131978758,51.8763868021242,..
2001,YR2001,Cuba,CUB,12.743,76.905,74.996,78.879,0.343213562958645,5599861,5564815,11164676,49.8430496326091,50.1569503673909,..
2001,YR2001,Curacao,CUW,..,..,..,..,-3.6617798581649,68467,60580,129047,46.9437521567425,53.0562478432575,..
2001,YR2001,Cyprus,CYP,12.765,78.139,76.059,80.24,1.78470161276417,475702,484572,960274,50.4618473477362,49.5381526522638,..
2001,YR2001,Czech Republic,CZE,8.9,75.1731707317073,72.1,78.4,-0.375719704335905,5246228,4970377,10216605,48.6499830250533,51.3500169749467,..
2001,YR2001,Denmark,DNK,12.2,76.7926829268293,74.5,79.2,0.358315678955486,2706617,2652166,5358783,49.4919522162783,50.5080477837217,..
